N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.016,2685890.34620135,3174010.91188522,3645128.39266251,3558900.10183814,3938465.40368951,5138893.71966554,432213660749.838,50,0.826444444444445,184275.122637918,184289.59037212,184303.1062959,184300.116065127,184312.935952659,184345.933963174,312.929502087863
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,GonzalezKwedlo_.*_sample0.1_,0,0.00333333333333333,3064338.93844524,3265229.52164725,3572221.72982739,3521428.78315393,3796928.41824136,4665419.98664936,131842665004.473,50,0.789111111111111,184266.97949569,184289.004532954,184308.46561023,184298.752361087,184326.547373759,184402.971235379,964.934369651446
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,GonzalezKwedlo_.*_sample1_,0,0.015,3342830.09264681,4068789.07973452,4568595.34068039,4278899.89661522,5066168.97183719,6581667.08291022,685835784418.775,50,0.804888888888889,184269.367874123,184303.254925975,184323.644942549,184321.78044077,184339.524612324,184418.530326559,1011.62984257434
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,UniformMeans2GMM,0,0.002,186595.757209617,186769.335838235,186900.388394234,186862.730711383,186992.33832036,187760.797719083,52528.8468132582,50,0.842222222222223,185810.365154481,185835.022527369,185882.789346012,185860.450256691,185900.865174941,186005.113955913,3894.66452741525
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,AdaptiveMeans2GMM,0,0.00366666666666667,186576.307242926,186768.984865186,186839.136101551,186844.445758926,186923.791198955,187128.37693649,15440.541403241,50,0.825000000000001,185804.97958955,185829.644279314,185865.39633776,185847.450176972,185883.263991189,185991.159243858,3099.38008533117
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,Gonzalez2GMM,0,0.000333333333333333,186880.190494332,187117.031917082,187356.988735762,187287.487140192,187541.159798958,187994.335926912,98498.3204921488,50,0.815555555555556,185813.881411952,185849.708038527,185872.423163705,185867.3249867,185879.664272316,186029.098679412,1586.75341322672
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,Alt_AdaptMean+Means2GMM_i,0,0.032,186494.793953122,186535.191327341,186637.182109133,186615.993027651,186709.851914734,186841.983303241,10882.1987941924,50,0.862444444444445,185805.533990388,185829.966134278,185869.030414005,185847.355569636,185883.389108307,186013.291291595,3346.89733439073
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,Alt_AdaptMean+Means2GMM_f0.9,0,0.0276666666666667,186483.0168964,186618.067523977,186666.69298983,186666.811906245,186726.96177735,186792.182177411,6330.93039204843,50,0.789555555555556,185807.574061269,185837.128516529,185896.508640184,185861.544317026,185971.82477481,186014.241752349,4848.54800931042
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,Alt_AdaptMean+Means2GMM_f0.7,0,0.0296666666666666,186493.156767416,186599.996524844,186670.3308991,186678.118730524,186732.02133777,186805.374384565,7837.25236278289,50,0.792,185798.680201108,185821.941202754,185864.30608165,185832.695218067,185863.689220507,186025.698431472,4326.9731898342
10000,3,10,10,0,0.5,0,50,50,2,2,0,5,Alt_AdaptMean+Means2GMM_f0.5,0,0.0293333333333333,186515.367712871,186588.51876287,186635.423969124,186629.587741282,186682.355144011,186746.449723651,4003.30394526361,50,0.792,185808.471010227,185817.140417782,185855.211017064,185837.667411616,185863.260786976,185995.406513845,2777.73963110168
