N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,1,0,50,50,1,1,0,17,UniformMeans2GMM,0,0.000666666666666667,178177.073599898,178448.193856396,178669.576995133,178526.69813317,178934.93976903,179518.036181024,128537.922728861,50,0.459333333333333,177534.802195809,177551.400870186,177605.357418507,177578.998149029,177646.85024571,177777.860134147,4440.13530159641
10000,3,10,10,0,1,0,50,50,1,1,0,17,AdaptiveMeans2GMM,0,0.00166666666666667,178044.285320798,178266.105450546,178401.908944288,178345.333297888,178501.895919049,179146.745189278,52402.7378398177,50,0.462888888888889,177534.830723406,177544.229868807,177570.764379567,177558.371612099,177581.033391778,177772.54355128,2204.87478727379
10000,3,10,10,0,1,0,50,50,1,1,0,17,Gonzalez2GMM,0,0.00166666666666667,178429.30367861,178701.386021688,178968.881416841,178949.61313043,179210.137085935,179750.846917399,103711.396447821,50,0.458888888888889,177546.2232806,177556.025770526,177575.234867747,177569.276423717,177589.100119986,177658.988046336,659.484533000938
10000,3,10,10,0,1,0,50,50,1,1,0,17,Alt_AdaptMean+Means2GMM_i,0,0.0166666666666667,177848.550433858,177965.385468886,178083.408163218,178080.614108526,178141.030213597,178619.560362849,27100.6324823818,50,0.479555555555556,177527.035131737,177539.463914012,177564.322814043,177552.682642923,177563.750949937,177743.311246912,1965.94530355756
10000,3,10,10,0,1,0,50,50,1,1,0,17,Alt_AdaptMean+Means2GMM_f0.9,0,0.03,177874.536123765,177978.648716937,178136.730794879,178095.756840012,178267.448309949,178475.374554577,31791.9911058131,50,0.819555555555556,177527.887669458,177535.926805502,177585.111053251,177551.802656111,177571.86072672,177800.621075019,6493.70460620504
10000,3,10,10,0,1,0,50,50,1,1,0,17,Alt_AdaptMean+Means2GMM_f0.7,0,0.0303333333333333,177836.108256274,177957.3273722,178071.37353882,178049.381819549,178146.354466069,178436.413318107,21269.0420915152,50,0.825666666666667,177532.489359413,177539.667070736,177580.270557403,177551.43169253,177571.214180944,177794.916956556,6136.22734220884
10000,3,10,10,0,1,0,50,50,1,1,0,17,Alt_AdaptMean+Means2GMM_f0.5,0,0.0303333333333333,177926.901240007,177977.62118669,178098.799785431,178095.762335156,178146.233224722,178430.173964971,16843.2822705889,50,0.821555555555556,177529.561906594,177543.239046959,177569.283442939,177549.773501914,177563.169598954,177767.925919597,3283.82782427543
10000,3,10,10,0,1,0,50,50,1,1,0,17,AgglomerativeInit__sample0.1,0,0.408666666666667,178390.419932484,179699.503720242,180281.407640775,180186.843571361,180704.540578604,181936.882682832,663363.181597031,50,1.21911111111111,177537.529087451,177555.36892755,177613.825704709,177572.627810864,177660.523821781,177811.048615309,6552.9282925532
10000,3,10,10,0,1,0,50,50,1,1,0,17,GonzalezForGMM_.*_2gmm1_sample1,0,0.0316666666666666,178055.151596521,178055.151596521,178055.151596521,178055.151596521,178055.151596521,178055.151596521,0,50,0.846,177620.614825244,177620.614825244,177630.416225765,177634.912838913,177635.721013137,177635.721013137,48.6835115866803
10000,3,10,10,0,1,0,50,50,1,1,0,17,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0173333333333333,177844.867869459,178021.055165675,178151.982767347,178162.657971561,178273.148593752,178441.177995028,23687.895237385,50,0.828333333333334,177525.889089088,177547.758224085,177603.006191427,177565.83184867,177632.189350868,177801.358690541,7059.29065237984
10000,3,10,10,0,1,0,50,50,1,1,0,17,GonzalezForGMM_.*_2gmm0_sample1,0,0.0276666666666666,2196723.02825198,2573550.87813954,2861491.56358732,2824543.61480162,3032790.70561942,4021439.38599635,145895505199.014,50,0.843666666666667,177473.659267624,177552.852079223,177571.413509326,177563.004758409,177583.272723573,177686.376055693,1217.86370261845
10000,3,10,10,0,1,0,50,50,1,1,0,17,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.015,1839559.80561943,2156586.44672769,2313345.16527471,2267455.77825036,2473821.16337248,3006813.41654972,86932116773.0301,50,0.832111111111111,177494.706713694,177554.885311787,177577.52815964,177570.982130207,177601.506620467,177629.906084756,1041.25779710884
10000,3,10,10,0,1,0,50,50,1,1,0,17,GonzalezKwedlo_.*_sample0.1_,0,0.00166666666666667,1887208.89078924,2117412.73119045,2322809.13342772,2293293.86871369,2549466.73037603,3089981.51686047,75021753680.2241,50,0.817444444444445,177541.146669397,177552.040391235,177574.410282043,177564.138759949,177590.635138691,177716.866030255,1123.09530356247
