N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,Gonzalez2GMM,0,0.00233333333333333,260616.529598946,261543.516205968,263130.4639716,262094.725533542,264923.170584821,266397.702727624,3642459.97699487,50,0.469444444444445,245346.385492119,245346.38549212,247938.318007138,248336.38667022,250000.42336677,250999.886987169,5350419.97594143
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,Alt_AdaptMean+Means2GMM_i,0,0.017,252282.370591228,256086.793581279,257308.508216537,257432.62524823,258950.360580294,261125.222449826,4775090.33493235,50,0.485222222222222,245346.38549212,247422.459437091,249990.536238918,249843.054638953,251906.251138244,256530.431506619,7765483.79384241
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,Alt_AdaptMean+Means2GMM_f0.9,0,0.0313333333333333,252745.160130387,255749.781899823,257574.607540499,257283.782397247,259114.358632207,262578.902449466,6397897.43323672,50,0.954777777777778,247414.133003732,248336.31730971,250897.561879478,251043.534572112,252365.332320674,258318.367320142,9028580.71868646
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,Alt_AdaptMean+Means2GMM_f0.7,0,0.0313333333333333,253032.0975105,255910.928428078,257156.714572355,257477.437597916,258494.841415,260466.546542991,3427114.91542049,50,0.961222222222223,245346.38549212,247421.861439089,250080.486870086,248511.515368983,252035.158834898,258967.396766117,11303503.5090774
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,Alt_AdaptMean+Means2GMM_f0.5,0,0.032,252987.80998238,256033.157435695,257759.074216202,257261.069124667,259820.092796939,263644.002345226,5958360.12527079,50,0.966666666666667,245346.38549212,248817.22315433,250501.019213478,250319.796521283,251912.57163935,255970.400218769,5583095.24567037
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,AgglomerativeInit__sample0.1,0,0.420333333333333,262468.710679937,267371.855511127,270915.959404778,270374.321142334,274477.702390941,279413.339469963,18252505.4121989,50,1.35411111111111,245346.38549212,248874.459443513,250600.715422132,250198.809462846,253012.556073964,258278.836000993,9756273.56592602
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,GonzalezForGMM_.*_2gmm1_sample1,0,0.0313333333333333,262726.049495491,262726.049495491,262726.049495491,262726.049495491,262726.049495491,262726.049495491,0,50,0.897666666666667,254267.071650431,254267.071650431,254267.071650431,254267.071650431,254267.071650431,254267.071650431,0
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0163333333333333,255976.017630937,258837.736412681,260328.322530646,260110.799731642,262177.975871122,264712.823300975,5394661.19610669,50,0.908333333333334,245346.38549212,248339.65187949,250767.942323713,251903.621174195,252808.88655649,257248.529126931,7595738.84855993
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,GonzalezForGMM_.*_2gmm0_sample1,0,0.0286666666666666,1318043.22573776,1445596.44157615,1768947.36441583,1794856.68506159,2058591.92348731,2406153.31902728,100842721704.502,50,0.933666666666667,245346.38549212,247415.321017344,249522.424998078,249759.092710848,250483.843973961,254906.619055441,6814135.16579397
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.014,1073202.50084167,1312163.40413979,1444991.75494019,1422751.32400174,1536422.60222374,1945151.90113996,46586072901.9988,50,0.917444444444445,245346.385492119,247350.975417206,248421.96236391,247418.426356007,250384.205857664,254484.285839029,5867851.29641238
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,GonzalezKwedlo_.*_sample0.1_,0,0.00233333333333333,1004348.26990875,1243938.61877515,1429463.1246345,1392471.95654975,1577556.91144568,2015708.98258459,57982581378.6466,50,0.482777777777778,245346.38549212,247414.222728297,248688.471922709,249702.399895898,250381.831400887,250968.698799643,3971576.29206626
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,GonzalezKwedlo_.*_sample1_,0,0.00833333333333334,1196908.80805449,1522300.45125758,1794681.06609779,1684162.52497484,1986721.03882987,2712380.81473617,138743614938.862,50,0.489555555555556,245346.38549212,247413.684788943,249330.374765839,249840.835648754,250903.505389812,256096.754087116,7374499.41439011
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,UniformMeans2GMM,0,0.002,257315.242753379,263221.091279934,266591.046036732,266279.209936816,270512.938925749,274026.348011362,23967013.6355305,50,0.461777777777778,247740.093895152,253161.611376789,255246.961659106,255495.557565595,258512.168504596,262426.914442442,14955105.4118124
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,AdaptiveMeans2GMM,0,0.002,250418.203470191,251653.048832097,253070.041574,252605.946941389,253419.453884649,259409.25101879,4766186.0075398,50,0.456444444444445,247740.093895152,247740.093895152,249983.887422883,250042.152954427,250044.028293329,255508.114497031,4445086.59841741
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,Gonzalez2GMM,0,0.000666666666666667,253892.876568932,255673.16690388,256504.71658377,255994.958351543,257232.639606354,259972.731859641,1445573.50181363,50,0.458888888888889,250034.370688103,255455.327481151,254647.010347615,255502.399737374,255505.774282142,255511.71711811,3957926.56635173
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,Alt_AdaptMean+Means2GMM_i,0,0.016,250573.552237748,255332.705157878,257569.813311927,257415.137118803,259406.523374234,267162.435535587,14765533.7857232,50,0.471444444444445,247740.093895152,250044.790056056,253707.89620399,254044.952834903,255510.915070289,266179.685699969,16836831.7527256
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,Alt_AdaptMean+Means2GMM_f0.9,0,0.0323333333333333,251709.425950133,255198.907788045,257801.06572458,257047.970677208,260736.992052098,264270.847490627,11889833.2318504,50,1.08488888888889,247740.093895152,250041.912562668,253395.619702438,253160.013348853,255505.49614688,262019.033726544,12916774.5729313
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,Alt_AdaptMean+Means2GMM_f0.7,0,0.032,251150.592690808,256170.167298882,258865.267911224,258240.154789263,262163.866960745,264740.179494281,12671507.3094086,50,1.09,247740.093895152,253155.947842057,255325.975791941,255507.05929958,256549.617146551,261814.119978847,15792209.5838444
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,Alt_AdaptMean+Means2GMM_f0.5,0,0.0316666666666666,251871.391704818,255890.911129823,258609.904191593,258980.174714278,261193.822461347,266598.781580753,10737490.4199188,50,1.08011111111111,247740.093895152,253047.900387071,255176.888950572,255504.993712518,256351.901007136,264110.106771038,15213255.8735222
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,AgglomerativeInit__sample0.1,0,0.423,270822.262203013,275901.694041176,281129.693271641,282452.408039256,286097.550128362,290325.009926148,36447094.6203556,50,1.45455555555556,247740.093895152,254002.903254019,257362.782172372,256892.38359572,262058.496020665,272708.255273191,31803165.3696011
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,GonzalezForGMM_.*_2gmm1_sample1,0,0.0303333333333333,267559.745784591,267559.745784591,267559.745784591,267559.745784591,267559.745784591,267559.745784591,0,50,1.04211111111111,259413.365874605,259413.365874605,259413.365874605,259413.365874605,259413.365874605,259413.365874605,0
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.017,255234.602339514,260067.287809875,263091.900920974,263438.441235164,266666.835619146,269875.517036289,14469505.9013634,50,1.04188888888889,247740.093895152,254047.594684329,257274.721052627,258245.783309091,259465.611217242,267232.946814259,13567003.0399045
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,GonzalezForGMM_.*_2gmm0_sample1,0,0.0266666666666667,474048.236567611,596503.927209377,671438.29903296,642874.932062622,741795.328793968,952366.13886473,10196134385.3283,50,1.05511111111111,249990.214743031,250039.905036829,253314.603719153,255497.967726909,255505.053921853,255512.646834127,7248217.78340797
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.013,415323.975575381,524890.508459493,567373.971807962,550138.294856544,619672.472530283,754799.400842904,7366410330.8363,50,1.03466666666667,250036.380869978,250041.677150058,253133.869550029,255494.31020887,255503.468293224,255510.875552355,7399348.35042469
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,GonzalezKwedlo_.*_sample0.1_,0,0.000666666666666667,432484.28285629,537720.833771978,580277.315056359,586852.720409571,622586.737361927,735878.78130568,5561830588.49645,50,0.491,250033.349216653,250041.309244317,253136.45897287,255500.26833848,255505.877318319,255510.647949748,7417378.89392049
10000,3,10,10,0,1,0.5,50,500,5,5,0,18,GonzalezKwedlo_.*_sample1_,0,0.00933333333333334,554631.510011477,623170.613696193,676123.399332886,653643.274811943,743538.115392813,864519.140079074,6551978974.80973,50,0.508222222222223,250034.997919512,250042.939504351,253865.085515265,255501.047834657,255507.457403379,255512.093103867,6338312.05366439
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,UniformMeans2GMM,0,0.00133333333333333,253252.599293359,260779.600487032,266077.675686792,266245.164832056,271013.306104578,280193.029607452,44615975.7717857,50,0.438444444444445,244429.850151588,251537.958409354,256009.676104036,254349.923432472,259489.349886273,272899.552784224,37400773.7882836
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,AdaptiveMeans2GMM,0,0.002,246576.855968044,247360.753635262,249582.284643479,248386.630506914,251369.17038986,260212.864552493,10491752.9851571,50,0.433777777777778,244429.850151588,244429.850151588,246107.027753218,244429.850151588,247245.336069155,250616.79528047,5269540.76991592
10000,3,10,10,0,1,0.5,50,500,5,5,0,19,Gonzalez2GMM,0,0.001,249498.162780223,250714.563252573,251162.627360837,251049.374292911,251506.288418473,254122.488057737,887024.732864733,50,0.433333333333334,244429.850151588,244429.850151588,246119.174052834,247244.743495969,247245.793444039,247246.2285726,1923920.52458975
